Reported_Date,Type,State,Age_Group,Gender,Cases,Monetary_Loss
2017-04-15,Employment Fraud,CA,40-49,Male,618,829.88
2017-04-21,Government Documents or Benefits Fraud,OH,40-49,Male,605,2042.26
2017-04-23,Bank Fraud,IL,50-59,Female,603,2702.1
2017-04-24,Phone or Utilities Fraud,TX,40-49,Female,606,2215.65
2017-04-24,Tax-Related Fraud,NC,18-29,Male,609,16188.98
2017-04-29,Bank Fraud,FL,50-59,Male,602,5207.74
2017-05-01,Credit Card Fraud,CA,50-59,Male,608,1631.49
2017-05-03,Credit Card Fraud,MI,18-29,Male,609,47668.54
2017-05-03,Credit Card Fraud,TX,18-29,Female,618,10373.98
2017-05-04,Bank Fraud,NY,40-49,Male,602,6833.11
2017-05-05,Bank Fraud,IL,18-29,Male,603,6074.7
2017-05-05,Tax-Related Fraud,FL,40-49,Male,599,725.44
2017-05-05,Credit Card Fraud,CA,18-29,Male,581,18196.55
2017-05-06,Credit Card Fraud,NC,18-29,Female,598,7002.51
2017-05-08,Government Documents or Benefits Fraud,IL,18-29,Female,602,9854.79
2017-05-08,Credit Card Fraud,CA,60+,Female,604,16212.57
2017-05-09,Credit Card Fraud,CA,18-29,Female,607,1654.45
2017-05-09,Bank Fraud,FL,50-59,Male,603,3871.08
2017-05-09,Phone or Utilities Fraud,FL,30-39,Female,606,2582.75
2017-05-10,Credit Card Fraud,TX,18-29,Male,595,1120.31
2017-05-10,Phone or Utilities Fraud,FL,40-49,Male,598,7969.8
2017-05-11,Government Documents or Benefits Fraud,IL,40-49,Female,595,3840.97
2017-05-12,Phone or Utilities Fraud,NY,30-39,Male,598,739.07
2017-05-12,Bank Fraud,TX,40-49,Female,587,2019.68
2017-05-13,Credit Card Fraud,CA,50-59,Male,595,3668.73
2017-05-13,Phone or Utilities Fraud,NY,40-49,Male,597,2351.66
2017-05-14,Phone or Utilities Fraud,CA,18-29,Female,603,15436.11
2017-05-15,Loan or Lease Fraud,CA,40-49,Female,612,3104.8
2017-05-15,Government Documents or Benefits Fraud,NY,18-29,Male,618,
2017-05-15,Bank Fraud,CA,40-49,Female,620,2615.27
2017-05-17,Phone or Utilities Fraud,CA,30-39,Male,602,5742.06
2017-05-18,Credit Card Fraud,CA,60+,Male,600,2003.74
2017-05-20,Credit Card Fraud,FL,50-59,Female,598,1660.71
2017-05-20,Bank Fraud,FL,18-29,Male,605,2628.93
2017-05-20,Credit Card Fraud,FL,40-49,Male,589,25809.7
2017-05-21,Loan or Lease Fraud,CA,40-49,Female,594,3548.31
2017-05-22,Government Documents or Benefits Fraud,NY,30-39,Male,603,1101.62
2017-05-23,Government Documents or Benefits Fraud,GA,60+,Female,595,1167.17
2017-05-23,Government Documents or Benefits Fraud,IL,40-49,Female,602,4992.29
2017-05-23,Bank Fraud,NY,18-29,Female,608,1236.92
2017-05-23,Bank Fraud,CA,40-49,Male,599,7086.04
2017-05-26,Phone or Utilities Fraud,NY,18-29,Female,600,781.97
2017-05-26,Employment Fraud,NY,50-59,Female,610,2780.46
2017-05-28,Credit Card Fraud,FL,30-39,Female,604,37622.22
2017-05-29,Government Documents or Benefits Fraud,TX,50-59,Female,607,17985.89
2017-05-29,Employment Fraud,GA,30-39,Female,608,14903.38
2017-05-30,Bank Fraud,FL,40-49,Female,603,319.26
2017-05-30,Government Documents or Benefits Fraud,NY,30-39,Male,589,1466.0
2017-05-30,Phone or Utilities Fraud,IL,18-29,Female,602,542.27
2017-05-31,Tax-Related Fraud,CA,60+,Male,603,7479.21
2017-05-31,Credit Card Fraud,CA,60+,Male,595,10964.21
2017-05-31,Phone or Utilities Fraud,FL,30-39,Male,596,2338.74
2017-06-01,Tax-Related Fraud,TX,50-59,Male,587,10829.45
2017-06-02,Credit Card Fraud,NY,18-29,Male,585,28884.18
2017-06-02,Credit Card Fraud,TX,40-49,Female,573,2268.41
2017-06-04,Employment Fraud,FL,18-29,Female,595,665.13
2017-06-04,Employment Fraud,MI,60+,Female,600,3115.4
2017-06-06,Credit Card Fraud,TX,30-39,Male,586,1674.68
2017-06-08,Bank Fraud,TX,40-49,Female,600,5058.0
2017-06-08,Credit Card Fraud,NC,40-49,Male,580,1440.24
2017-06-08,Credit Card Fraud,CA,40-49,Male,604,720.01
2017-06-11,Government Documents or Benefits Fraud,TX,40-49,Female,580,9561.09
2017-06-12,Government Documents or Benefits Fraud,MI,18-29,Male,590,9883.72
2017-06-13,Credit Card Fraud,FL,50-59,Female,577,3544.65
2017-06-13,Bank Fraud,TX,18-29,Male,580,3033.21
2017-06-14,Credit Card Fraud,FL,50-59,Female,591,
2017-06-14,Phone or Utilities Fraud,FL,18-29,Female,590,1017.25
2017-06-17,Credit Card Fraud,TX,30-39,Male,584,1544.47
2017-06-19,Tax-Related Fraud,TX,18-29,Female,586,3997.49
2017-06-20,Government Documents or Benefits Fraud,FL,40-49,Male,594,1266.83
2017-06-20,Credit Card Fraud,CA,30-39,Female,584,11700.85
2017-06-20,Credit Card Fraud,PA,18-29,Male,578,15289.94
2017-06-21,Bank Fraud,GA,30-39,Male,584,2201.97
2017-06-22,Credit Card Fraud,NY,40-49,Female,587,12324.56
2017-06-22,Loan or Lease Fraud,OH,50-59,Female,580,828.27
2017-06-23,Credit Card Fraud,IL,30-39,Female,578,29780.77
2017-06-23,Bank Fraud,OH,40-49,Male,580,776.63
2017-06-23,Loan or Lease Fraud,MI,30-39,Male,592,1474.44
2017-06-26,Bank Fraud,OH,30-39,Male,583,7914.02
2017-06-27,Credit Card Fraud,NC,30-39,Male,610,8779.89
2017-06-27,Credit Card Fraud,FL,30-39,Female,597,5442.02
2017-06-28,Credit Card Fraud,GA,30-39,Male,590,1966.19
2017-06-30,Phone or Utilities Fraud,TX,50-59,Male,572,1430.3
2017-07-01,Phone or Utilities Fraud,IL,30-39,Female,579,3245.78
2017-07-01,Tax-Related Fraud,PA,50-59,Female,585,4813.16
2017-07-03,Government Documents or Benefits Fraud,CA,50-59,Male,575,3596.2
2017-07-05,Bank Fraud,CA,30-39,Female,575,1155.01
2017-07-05,Phone or Utilities Fraud,GA,50-59,Male,573,9699.89
2017-07-07,Phone or Utilities Fraud,NC,50-59,Female,577,3345.48
2017-07-08,Government Documents or Benefits Fraud,FL,30-39,Other,567,1491.43
2017-07-11,Government Documents or Benefits Fraud,FL,60+,Female,571,1283.05
2017-07-12,Bank Fraud,FL,30-39,Female,566,14515.57
2017-07-17,Phone or Utilities Fraud,MI,30-39,Male,586,7058.45
2017-07-18,Credit Card Fraud,NY,18-29,Female,589,5212.76
2017-07-20,Bank Fraud,FL,30-39,Female,593,14263.76
2017-07-21,Credit Card Fraud,TX,50-59,Male,576,2342.43
2017-07-22,Credit Card Fraud,MI,50-59,Male,564,1617.94
2017-07-22,Bank Fraud,NY,18-29,Male,567,2215.11
2017-07-24,Bank Fraud,FL,30-39,Female,575,516.65
2017-07-28,Loan or Lease Fraud,NC,40-49,Female,584,348.56
2017-07-31,Credit Card Fraud,PA,60+,Male,586,5812.0
2017-08-03,Government Documents or Benefits Fraud,CA,30-39,Male,587,831.05
2017-08-05,Credit Card Fraud,TX,30-39,Female,554,4456.38
2017-08-07,Credit Card Fraud,TX,30-39,Male,567,1104.83
2017-08-07,Credit Card Fraud,TX,50-59,Female,583,18190.39
2017-08-08,Government Documents or Benefits Fraud,NY,60+,Female,579,2425.18
2017-08-09,Bank Fraud,TX,60+,Female,595,5779.29
2017-08-10,Employment Fraud,GA,40-49,Female,572,2012.49
2017-08-11,Credit Card Fraud,TX,40-49,Female,568,1886.33
2017-08-11,Loan or Lease Fraud,NY,30-39,Female,559,
2017-08-11,Credit Card Fraud,CA,50-59,Female,581,4449.17
2017-08-15,Phone or Utilities Fraud,MI,40-49,Male,561,1018.65
2017-08-16,Credit Card Fraud,NC,30-39,Male,567,13733.95
2017-08-16,Loan or Lease Fraud,GA,30-39,Female,586,2005.54
2017-08-18,Credit Card Fraud,GA,40-49,Other,581,1384.45
2017-08-21,Phone or Utilities Fraud,MI,30-39,Female,568,4358.95
2017-08-22,Phone or Utilities Fraud,NY,18-29,Male,573,3396.59
2017-08-22,Credit Card Fraud,CA,50-59,Female,548,1607.35
2017-08-22,Loan or Lease Fraud,NY,40-49,Male,569,2532.82
2017-08-23,Bank Fraud,TX,30-39,Female,580,1760.16
2017-08-24,Government Documents or Benefits Fraud,GA,50-59,Female,561,14957.86
2017-08-24,Employment Fraud,NY,18-29,Female,566,8487.04
2017-08-24,Loan or Lease Fraud,TX,30-39,Male,564,578.08
2017-08-24,Loan or Lease Fraud,CA,60+,Female,584,1927.45
2017-08-30,Bank Fraud,IL,30-39,Male,577,699.53
2017-08-31,Government Documents or Benefits Fraud,TX,30-39,Male,562,2175.56
2017-08-31,Credit Card Fraud,TX,50-59,Female,569,7473.4
2017-09-01,Bank Fraud,CA,40-49,Female,573,1706.7
2017-09-01,Credit Card Fraud,NC,18-29,Female,572,2289.33
2017-09-01,Credit Card Fraud,NC,50-59,Male,581,234.5
2017-09-02,Loan or Lease Fraud,CA,18-29,Female,563,3660.98
2017-09-03,Phone or Utilities Fraud,NC,40-49,Female,572,5838.26
2017-09-03,Bank Fraud,CA,18-29,Female,571,289.48
2017-09-05,Phone or Utilities Fraud,TX,50-59,Male,561,880.7
2017-09-05,Phone or Utilities Fraud,NY,60+,Female,592,2276.64
2017-09-07,Government Documents or Benefits Fraud,TX,18-29,Female,577,4270.27
2017-09-08,Bank Fraud,PA,60+,Male,570,2183.11
2017-09-10,Loan or Lease Fraud,CA,30-39,Male,572,1481.13
2017-09-11,Phone or Utilities Fraud,TX,30-39,Female,568,1718.47
2017-09-12,Loan or Lease Fraud,TX,50-59,Female,559,4332.35
2017-09-13,Tax-Related Fraud,TX,40-49,Female,572,4268.61
2017-09-13,Credit Card Fraud,NY,30-39,Female,564,3932.81
2017-09-13,Government Documents or Benefits Fraud,FL,50-59,Male,571,2036.37
2017-09-14,Bank Fraud,FL,50-59,Female,572,28333.01
2017-09-14,Government Documents or Benefits Fraud,CA,60+,Female,555,5048.01
2017-09-16,Bank Fraud,TX,30-39,Male,598,1486.41
2017-09-16,Loan or Lease Fraud,PA,30-39,Female,573,1587.74
2017-09-20,Loan or Lease Fraud,NY,40-49,Female,554,4505.01
2017-09-21,Credit Card Fraud,NY,30-39,Female,563,
2017-09-21,Phone or Utilities Fraud,CA,50-59,Female,573,1456.53
2017-09-21,Bank Fraud,CA,18-29,Male,582,8299.35
2017-09-21,Phone or Utilities Fraud,PA,30-39,Female,578,2138.62
2017-09-21,Bank Fraud,IL,50-59,Female,571,556.51
2017-09-23,Phone or Utilities Fraud,CA,50-59,Male,566,287.74
2017-09-23,Phone or Utilities Fraud,FL,40-49,Male,566,1071.86
2017-09-24,Credit Card Fraud,NC,30-39,Female,566,9930.32
2017-09-25,Bank Fraud,NY,30-39,Female,573,13961.71
2017-09-26,Tax-Related Fraud,IL,18-29,Male,556,490.08
2017-09-27,Government Documents or Benefits Fraud,IL,30-39,Female,573,1912.11
2017-09-29,Credit Card Fraud,GA,18-29,Female,565,3183.03
2017-09-30,Government Documents or Benefits Fraud,CA,18-29,Female,571,2887.36
2017-09-30,Bank Fraud,TX,60+,Male,586,1221.45
2017-10-01,Phone or Utilities Fraud,TX,18-29,Female,571,931.82
2017-10-02,Credit Card Fraud,TX,30-39,Male,564,1576.17
2017-10-03,Loan or Lease Fraud,GA,50-59,Male,587,3294.96
2017-10-04,Bank Fraud,TX,30-39,Male,568,9878.52
2017-10-05,Bank Fraud,CA,18-29,Female,574,3106.88
2017-10-06,Credit Card Fraud,PA,30-39,Male,572,3974.41
2017-10-06,Credit Card Fraud,TX,40-49,Female,573,724.52
2017-10-06,Loan or Lease Fraud,NY,60+,Female,563,4189.76
2017-10-08,Bank Fraud,CA,18-29,Male,583,22621.22
2017-10-11,Credit Card Fraud,OH,40-49,Male,561,1388.16
2017-10-11,Credit Card Fraud,TX,18-29,Female,568,12690.93
2017-10-13,Credit Card Fraud,FL,18-29,Female,563,1090.83
2017-10-15,Phone or Utilities Fraud,NY,50-59,Female,570,1388.21
2017-10-16,Government Documents or Benefits Fraud,IL,40-49,Female,547,47140.11
2017-10-17,Phone or Utilities Fraud,CA,40-49,Female,562,688.74
2017-10-18,Government Documents or Benefits Fraud,FL,30-39,Male,594,1083.06
2017-10-19,Phone or Utilities Fraud,PA,30-39,Male,580,10607.21
2017-10-19,Phone or Utilities Fraud,OH,50-59,Male,573,1566.48
2017-10-19,Employment Fraud,PA,40-49,Male,573,7465.61
2017-10-19,Credit Card Fraud,GA,40-49,Female,568,3049.44
2017-10-20,Loan or Lease Fraud,NY,40-49,Female,591,1161.04
2017-10-21,Bank Fraud,NY,40-49,Male,567,1861.24
2017-10-26,Phone or Utilities Fraud,IL,50-59,Female,579,1246.07
2017-10-27,Phone or Utilities Fraud,TX,40-49,Male,555,4737.96
2017-10-28,Phone or Utilities Fraud,FL,30-39,Male,583,6868.01
2017-10-28,Credit Card Fraud,CA,30-39,Female,571,9786.62
2017-10-28,Credit Card Fraud,NY,40-49,Female,566,17629.32
2017-10-28,Credit Card Fraud,OH,40-49,Female,574,1860.62
2017-10-29,Credit Card Fraud,IL,18-29,Female,574,8049.81
2017-10-30,Credit Card Fraud,IL,60+,Female,594,7152.4
2017-10-31,Employment Fraud,IL,50-59,Female,569,3832.69
2017-11-01,Bank Fraud,NC,30-39,Female,583,6181.33
2017-11-01,Government Documents or Benefits Fraud,MI,30-39,Male,578,5392.81
2017-11-01,Phone or Utilities Fraud,FL,30-39,Male,592,19129.87
2017-11-02,Credit Card Fraud,FL,30-39,Male,581,2365.15
2017-11-02,Credit Card Fraud,OH,50-59,Male,583,868.47
2017-11-04,Phone or Utilities Fraud,FL,60+,Female,578,586.07
2017-11-06,Employment Fraud,FL,50-59,Female,580,3687.01
2017-11-07,Bank Fraud,CA,40-49,Female,582,3109.84
2017-11-08,Phone or Utilities Fraud,NC,50-59,Female,607,1150.41
2017-11-09,Credit Card Fraud,CA,30-39,Male,550,7748.28
2017-11-09,Loan or Lease Fraud,TX,30-39,Male,573,4965.59
2017-11-10,Phone or Utilities Fraud,FL,40-49,Male,580,3435.88
2017-11-12,Government Documents or Benefits Fraud,NC,18-29,Male,572,9542.3
2017-11-12,Tax-Related Fraud,TX,18-29,Female,596,
2017-11-13,Employment Fraud,CA,18-29,Male,577,11674.6
2017-11-13,Employment Fraud,CA,30-39,Female,585,1718.28
2017-11-14,Loan or Lease Fraud,CA,60+,Male,575,1624.16
2017-11-15,Phone or Utilities Fraud,FL,50-59,Male,577,4380.61
2017-11-15,Credit Card Fraud,CA,40-49,Male,573,5516.24
2017-11-16,Bank Fraud,CA,30-39,Male,583,1282.69
2017-11-17,Credit Card Fraud,IL,30-39,Male,579,3483.59
2017-11-18,Phone or Utilities Fraud,GA,18-29,Male,591,3857.38
2017-11-20,Loan or Lease Fraud,CA,18-29,Female,582,649.84
2017-11-21,Credit Card Fraud,PA,40-49,Female,576,775.88
2017-11-21,Loan or Lease Fraud,OH,40-49,Male,555,6627.21
2017-11-22,Bank Fraud,CA,30-39,Female,579,
2017-11-22,Phone or Utilities Fraud,CA,30-39,Male,592,5350.47
2017-11-22,Phone or Utilities Fraud,NY,30-39,Female,578,493.36
2017-11-24,Bank Fraud,TX,40-49,Male,576,6789.91
2017-11-24,Phone or Utilities Fraud,PA,18-29,Female,585,2290.2
2017-11-24,Credit Card Fraud,MI,30-39,Male,567,557.05
2017-11-25,Credit Card Fraud,TX,30-39,Male,570,4115.31
2017-11-26,Bank Fraud,TX,40-49,Male,590,1268.72
2017-11-27,Credit Card Fraud,NC,40-49,Female,593,2677.86
2017-11-27,Credit Card Fraud,TX,18-29,Female,569,1670.23
2017-11-27,Bank Fraud,GA,18-29,Female,575,1905.58
2017-11-27,Loan or Lease Fraud,NC,18-29,Female,591,2464.08
2017-11-29,Phone or Utilities Fraud,NC,30-39,Male,568,33191.87
2017-11-30,Government Documents or Benefits Fraud,FL,60+,Female,580,2544.29
2017-12-07,Loan or Lease Fraud,TX,40-49,Female,593,6840.48
2017-12-07,Bank Fraud,NC,50-59,Male,592,
2017-12-08,Bank Fraud,PA,50-59,Female,606,619.77
2017-12-09,Loan or Lease Fraud,CA,50-59,Male,584,2593.55
2017-12-09,Credit Card Fraud,FL,18-29,Female,606,837.46
2017-12-15,Bank Fraud,PA,18-29,Male,583,776.28
2017-12-17,Credit Card Fraud,NC,30-39,Female,578,2765.53
2017-12-19,Government Documents or Benefits Fraud,NY,50-59,Female,593,2077.77
2017-12-19,Credit Card Fraud,NC,50-59,Male,582,121.63
2017-12-22,Credit Card Fraud,GA,30-39,Female,584,11156.7
2017-12-23,Bank Fraud,FL,40-49,Male,583,6441.86
2017-12-23,Credit Card Fraud,GA,40-49,Female,591,1347.61
2017-12-25,Credit Card Fraud,TX,30-39,Male,594,2557.48
2017-12-25,Phone or Utilities Fraud,NY,40-49,Female,592,557.61
2017-12-26,Employment Fraud,NY,40-49,Male,585,4650.5
2017-12-26,Phone or Utilities Fraud,OH,50-59,Female,600,1531.13
2017-12-27,Credit Card Fraud,CA,30-39,Male,563,4824.3
2017-12-30,Tax-Related Fraud,TX,30-39,Male,594,10296.49
2017-12-31,Tax-Related Fraud,GA,40-49,Female,618,2492.28
2017-12-31,Credit Card Fraud,NC,18-29,Female,589,4264.62
2017-12-31,Loan or Lease Fraud,FL,30-39,Female,596,919.93
2018-01-01,Credit Card Fraud,CA,50-59,Male,623,2227.52
2018-01-04,Bank Fraud,CA,18-29,Male,627,2600.46
2018-01-04,Credit Card Fraud,FL,30-39,Male,637,3461.39
2018-01-04,Phone or Utilities Fraud,MI,50-59,Male,634,14179.57
2018-01-05,Phone or Utilities Fraud,NY,18-29,Male,631,13852.16
2018-01-06,Phone or Utilities Fraud,CA,40-49,Male,625,5231.44
2018-01-08,Tax-Related Fraud,FL,60+,Male,619,4757.97
2018-01-09,Bank Fraud,CA,60+,Male,646,2314.63
2018-01-09,Bank Fraud,IL,30-39,Male,620,3298.84
2018-01-10,Phone or Utilities Fraud,IL,18-29,Female,629,7805.62
2018-01-10,Phone or Utilities Fraud,TX,18-29,Male,625,573.05
2018-01-11,Credit Card Fraud,CA,40-49,Female,637,5288.78
2018-01-11,Phone or Utilities Fraud,OH,30-39,Male,631,1494.6
2018-01-13,Credit Card Fraud,TX,30-39,Male,623,877.77
2018-01-13,Bank Fraud,PA,40-49,Female,617,506.45
2018-01-16,Employment Fraud,FL,40-49,Male,643,740.68
2018-01-16,Phone or Utilities Fraud,CA,30-39,Male,639,2369.71
2018-01-16,Phone or Utilities Fraud,NY,40-49,Female,649,509.52
2018-01-18,Bank Fraud,TX,40-49,Female,615,1086.74
2018-01-19,Credit Card Fraud,FL,40-49,Female,631,1643.85
2018-01-20,Credit Card Fraud,CA,40-49,Female,620,2100.28
2018-01-21,Credit Card Fraud,TX,50-59,Female,628,1507.57
2018-01-21,Bank Fraud,FL,18-29,Female,646,2124.7
2018-01-21,Government Documents or Benefits Fraud,CA,30-39,Female,618,584.42
2018-01-23,Credit Card Fraud,NY,40-49,Male,631,4468.78
2018-01-23,Credit Card Fraud,PA,18-29,Male,631,5724.78
2018-01-24,Government Documents or Benefits Fraud,FL,18-29,Male,624,6066.36
2018-01-26,Loan or Lease Fraud,IL,50-59,Male,621,3823.15
2018-01-27,Credit Card Fraud,OH,18-29,Male,632,6743.11
2018-01-27,Bank Fraud,FL,30-39,Female,640,4165.76
2018-01-28,Credit Card Fraud,TX,40-49,Male,629,18868.03
2018-01-29,Credit Card Fraud,NY,40-49,Male,627,1973.99
2018-01-31,Credit Card Fraud,IL,18-29,Female,636,9644.22
2018-01-31,Phone or Utilities Fraud,IL,60+,Female,627,480.21
2018-01-31,Bank Fraud,CA,60+,Female,641,3844.5
2018-01-31,Credit Card Fraud,TX,30-39,Female,623,7758.64
2018-02-01,Loan or Lease Fraud,GA,40-49,Female,659,3005.15
2018-02-02,Credit Card Fraud,CA,18-29,Female,626,2518.55
2018-02-02,Bank Fraud,FL,30-39,Female,620,2615.85
2018-02-03,Employment Fraud,GA,30-39,Female,638,8948.28
2018-02-03,Phone or Utilities Fraud,MI,60+,Male,638,16546.83
2018-02-03,Bank Fraud,TX,30-39,Female,650,15025.13
2018-02-04,Employment Fraud,TX,50-59,Male,644,2792.15
2018-02-05,Phone or Utilities Fraud,OH,18-29,Male,650,5212.76
2018-02-05,Bank Fraud,CA,40-49,Female,637,5465.02
2018-02-07,Loan or Lease Fraud,NC,60+,Male,639,16687.36
2018-02-07,Credit Card Fraud,OH,30-39,Other,626,
2018-02-07,Credit Card Fraud,CA,40-49,Female,625,821.5
2018-02-09,Credit Card Fraud,NC,40-49,Male,633,2200.56
2018-02-09,Credit Card Fraud,CA,30-39,Male,643,1212.76
2018-02-10,Loan or Lease Fraud,CA,18-29,Female,618,1439.98
2018-02-11,Loan or Lease Fraud,FL,40-49,Female,637,3154.3
2018-02-11,Phone or Utilities Fraud,TX,18-29,Male,644,1313.08
2018-02-12,Bank Fraud,CA,18-29,Female,625,697.78
2018-02-12,Loan or Lease Fraud,NY,18-29,Female,628,2347.62
2018-02-13,Employment Fraud,CA,40-49,Male,664,3375.16
2018-02-14,Credit Card Fraud,IL,18-29,Male,648,7161.83
2018-02-14,Phone or Utilities Fraud,FL,18-29,Male,630,1514.77
2018-02-15,Phone or Utilities Fraud,FL,60+,Female,624,629.94
2018-02-15,Credit Card Fraud,CA,50-59,Male,631,6862.49
2018-02-15,Loan or Lease Fraud,TX,30-39,Female,639,1969.46
2018-02-15,Phone or Utilities Fraud,IL,18-29,Female,625,1446.3
2018-02-15,Loan or Lease Fraud,NC,40-49,Male,636,1957.05
2018-02-16,Loan or Lease Fraud,GA,18-29,Female,633,8183.76
2018-02-16,Credit Card Fraud,CA,60+,Male,636,2152.74
2018-02-17,Bank Fraud,FL,30-39,Male,627,831.77
2018-02-18,Bank Fraud,CA,40-49,Female,641,756.46
2018-02-19,Phone or Utilities Fraud,PA,50-59,Female,640,10590.03
2018-02-19,Loan or Lease Fraud,NY,50-59,Female,641,7858.73
2018-02-20,Credit Card Fraud,OH,40-49,Other,632,3223.28
2018-02-21,Phone or Utilities Fraud,NY,40-49,Male,643,5368.63
2018-02-21,Employment Fraud,MI,30-39,Male,644,741.34
2018-02-22,Government Documents or Benefits Fraud,FL,50-59,Male,646,1258.37
2018-02-22,Bank Fraud,CA,60+,Female,646,3457.05
2018-02-22,Government Documents or Benefits Fraud,CA,30-39,Female,633,1524.64
2018-02-23,Credit Card Fraud,GA,30-39,Male,636,
2018-02-23,Credit Card Fraud,GA,50-59,Female,634,3756.75
2018-02-24,Credit Card Fraud,CA,30-39,Female,625,683.55
2018-02-24,Phone or Utilities Fraud,PA,18-29,Male,645,480.27
2018-02-24,Phone or Utilities Fraud,OH,18-29,Female,641,8734.55
2018-02-25,Government Documents or Benefits Fraud,OH,18-29,Female,636,9474.22
2018-02-26,Credit Card Fraud,TX,30-39,Female,632,1022.3
2018-02-26,Credit Card Fraud,TX,40-49,Female,647,2353.6
2018-02-26,Bank Fraud,OH,30-39,Female,640,311.4
2018-02-27,Employment Fraud,FL,30-39,Male,624,1231.25
2018-02-28,Bank Fraud,PA,40-49,Female,627,1075.07
2018-02-28,Phone or Utilities Fraud,TX,40-49,Female,639,3234.93
2018-02-28,Credit Card Fraud,GA,40-49,Female,637,29787.7
2018-03-02,Credit Card Fraud,GA,18-29,Female,631,5009.94
2018-03-02,Credit Card Fraud,TX,60+,Male,625,1384.7
2018-03-03,Bank Fraud,FL,40-49,Male,638,504.74
2018-03-04,Government Documents or Benefits Fraud,FL,30-39,Male,626,1410.77
2018-03-04,Bank Fraud,MI,30-39,Female,642,16221.75
2018-03-05,Government Documents or Benefits Fraud,GA,60+,Female,632,9752.4
2018-03-07,Credit Card Fraud,MI,30-39,Male,644,620.67
2018-03-07,Credit Card Fraud,NC,40-49,Female,636,2750.02
2018-03-09,Credit Card Fraud,TX,50-59,Male,633,1900.05
2018-03-10,Credit Card Fraud,FL,30-39,Male,643,9164.23
2018-03-11,Bank Fraud,TX,30-39,Male,650,5469.04
2018-03-12,Credit Card Fraud,IL,18-29,Female,644,3437.42
2018-03-14,Phone or Utilities Fraud,NC,18-29,Female,637,
2018-03-14,Government Documents or Benefits Fraud,NY,18-29,Female,631,1340.24
2018-03-14,Credit Card Fraud,GA,40-49,Female,647,2335.53
2018-03-15,Employment Fraud,MI,18-29,Female,636,1771.79
2018-03-16,Phone or Utilities Fraud,CA,40-49,Male,641,758.94
2018-03-22,Loan or Lease Fraud,CA,60+,Male,647,3060.67
2018-03-22,Credit Card Fraud,CA,40-49,Male,643,1163.56
2018-03-23,Credit Card Fraud,OH,50-59,Male,642,6209.96
2018-03-23,Employment Fraud,NC,40-49,Female,639,1228.47
2018-03-25,Bank Fraud,GA,18-29,Female,660,3264.91
2018-03-26,Bank Fraud,CA,50-59,Male,655,3440.17
2018-03-26,Employment Fraud,CA,50-59,Female,645,3548.56
2018-03-26,Phone or Utilities Fraud,NY,60+,Female,643,2502.56
2018-03-26,Bank Fraud,TX,40-49,Female,647,2751.64
2018-03-27,Credit Card Fraud,MI,30-39,Female,636,8758.64
2018-03-27,Phone or Utilities Fraud,CA,40-49,Female,639,10515.3
2018-03-27,Phone or Utilities Fraud,GA,50-59,Male,644,6749.32
2018-03-28,Credit Card Fraud,CA,30-39,Female,656,4381.27
2018-03-29,Bank Fraud,CA,40-49,Male,643,2772.58
2018-03-29,Credit Card Fraud,CA,30-39,Female,651,2489.61
2018-03-30,Government Documents or Benefits Fraud,MI,40-49,Male,630,1187.09
2018-04-01,Employment Fraud,CA,50-59,Male,635,37226.73
2018-04-01,Government Documents or Benefits Fraud,MI,30-39,Male,631,7487.35
2018-04-03,Phone or Utilities Fraud,FL,30-39,Male,643,1255.92
2018-04-03,Credit Card Fraud,CA,50-59,Female,619,3961.02
2018-04-04,Government Documents or Benefits Fraud,MI,40-49,Female,627,6249.95
2018-04-04,Bank Fraud,TX,40-49,Female,659,188.44
2018-04-05,Bank Fraud,TX,30-39,Female,636,5756.54
2018-04-07,Bank Fraud,OH,30-39,Male,632,2063.89
2018-04-10,Employment Fraud,FL,60+,Male,636,10519.65
2018-04-10,Employment Fraud,CA,30-39,Male,641,3486.0
2018-04-10,Phone or Utilities Fraud,IL,30-39,Male,641,545.63
2018-04-10,Bank Fraud,FL,30-39,Female,642,1779.8
2018-04-11,Phone or Utilities Fraud,CA,60+,Male,650,109.74
2018-04-11,Phone or Utilities Fraud,CA,50-59,Male,639,3237.03
2018-04-12,Tax-Related Fraud,MI,30-39,Female,659,2636.2
2018-04-13,Loan or Lease Fraud,NY,50-59,Female,652,3750.79
2018-04-13,Loan or Lease Fraud,NY,30-39,Male,635,3421.91
2018-04-14,Bank Fraud,MI,30-39,Male,644,7035.97
2018-04-14,Government Documents or Benefits Fraud,NY,30-39,Male,631,2593.2
2018-04-16,Bank Fraud,TX,50-59,Female,636,6248.07
2018-04-17,Credit Card Fraud,TX,40-49,Male,648,123.8
2018-04-19,Government Documents or Benefits Fraud,MI,40-49,Male,617,2735.99
2018-04-19,Employment Fraud,IL,18-29,Male,640,1775.71
2018-04-21,Credit Card Fraud,PA,30-39,Female,636,
2018-04-23,Phone or Utilities Fraud,PA,30-39,Female,610,
2018-04-24,Employment Fraud,MI,40-49,Female,619,4620.53
2018-04-25,Government Documents or Benefits Fraud,OH,30-39,Female,642,1369.8
2018-04-26,Loan or Lease Fraud,MI,30-39,Female,644,986.07
2018-04-26,Tax-Related Fraud,CA,50-59,Male,636,3417.94
2018-04-27,Bank Fraud,CA,30-39,Female,632,976.31
2018-04-28,Bank Fraud,TX,50-59,Female,636,1935.71
