Reported_Date,Type,State,Age_Group,Gender,Cases,Monetary_Loss
2018-01-27,Government Documents or Benefits Fraud,PA,30-39,Female,633,3442.1
2018-01-27,Credit Card Fraud,MI,18-29,Female,635,758.8
2018-01-29,Phone or Utilities Fraud,IL,30-39,Female,632,6973.35
2018-01-30,Bank Fraud,FL,18-29,Female,631,989.18
2018-01-30,Credit Card Fraud,FL,30-39,Female,647,987.42
2018-01-30,Phone or Utilities Fraud,CA,18-29,Female,622,2157.8
2018-02-01,Loan or Lease Fraud,CA,18-29,Male,641,346.05
2018-02-02,Employment Fraud,CA,30-39,Male,612,16563.59
2018-02-04,Employment Fraud,NC,40-49,Male,655,1001.98
2018-02-05,Phone or Utilities Fraud,FL,18-29,Male,636,3319.96
2018-02-08,Bank Fraud,MI,40-49,Female,627,
2018-02-08,Phone or Utilities Fraud,TX,18-29,Male,616,2879.0
2018-02-09,Loan or Lease Fraud,FL,30-39,Male,634,4631.85
2018-02-09,Government Documents or Benefits Fraud,CA,18-29,Female,648,2343.15
2018-02-10,Bank Fraud,TX,40-49,Female,627,546.48
2018-02-13,Phone or Utilities Fraud,CA,50-59,Male,636,7552.91
2018-02-14,Employment Fraud,TX,40-49,Male,620,1320.4
2018-02-15,Employment Fraud,CA,30-39,Male,629,4742.36
2018-02-15,Loan or Lease Fraud,CA,50-59,Male,629,1789.62
2018-02-17,Phone or Utilities Fraud,CA,40-49,Male,644,728.92
2018-02-17,Government Documents or Benefits Fraud,OH,60+,Male,629,3649.95
2018-02-18,Loan or Lease Fraud,GA,18-29,Male,639,3178.48
2018-02-19,Government Documents or Benefits Fraud,CA,40-49,Female,656,1090.88
2018-02-19,Employment Fraud,IL,50-59,Female,643,6339.52
2018-02-19,Credit Card Fraud,PA,30-39,Male,638,2717.3
2018-02-21,Phone or Utilities Fraud,MI,30-39,Female,630,2513.92
2018-02-22,Phone or Utilities Fraud,CA,40-49,Female,656,2638.69
2018-02-23,Phone or Utilities Fraud,NC,60+,Male,646,2482.53
2018-02-25,Credit Card Fraud,TX,40-49,Male,635,4264.34
2018-02-25,Employment Fraud,NY,40-49,Female,650,1750.21
2018-02-27,Bank Fraud,NC,18-29,Male,637,1078.58
2018-02-28,Bank Fraud,CA,18-29,Female,648,3062.65
2018-03-01,Employment Fraud,PA,40-49,Female,632,1722.22
2018-03-01,Bank Fraud,PA,40-49,Male,624,3373.25
2018-03-02,Phone or Utilities Fraud,CA,40-49,Male,639,3670.51
2018-03-03,Tax-Related Fraud,GA,18-29,Male,625,1816.18
2018-03-03,Bank Fraud,CA,50-59,Female,629,
2018-03-04,Government Documents or Benefits Fraud,NC,18-29,Male,656,4316.3
2018-03-05,Credit Card Fraud,IL,40-49,Male,632,527.99
2018-03-05,Government Documents or Benefits Fraud,FL,40-49,Male,650,3219.15
2018-03-06,Credit Card Fraud,MI,60+,Male,643,1220.77
2018-03-06,Loan or Lease Fraud,PA,50-59,Other,645,1599.33
2018-03-07,Employment Fraud,CA,40-49,Male,626,3266.62
2018-03-09,Credit Card Fraud,IL,40-49,Female,644,
2018-03-09,Bank Fraud,TX,40-49,Male,658,7787.42
2018-03-09,Credit Card Fraud,MI,40-49,Female,628,3657.73
2018-03-10,Government Documents or Benefits Fraud,CA,40-49,Male,639,2793.43
2018-03-12,Bank Fraud,FL,30-39,Female,636,6681.29
2018-03-12,Bank Fraud,PA,40-49,Male,642,
2018-03-12,Government Documents or Benefits Fraud,TX,30-39,Female,654,1732.31
2018-03-13,Credit Card Fraud,FL,18-29,Male,628,1667.05
2018-03-14,Bank Fraud,CA,18-29,Male,640,793.57
2018-03-15,Bank Fraud,PA,30-39,Male,641,1983.59
2018-03-16,Loan or Lease Fraud,IL,40-49,Male,647,5037.09
2018-03-17,Credit Card Fraud,TX,30-39,Female,642,3818.71
2018-03-17,Credit Card Fraud,CA,30-39,Male,648,5670.68
2018-03-19,Tax-Related Fraud,NY,60+,Female,651,245.65
2018-03-21,Credit Card Fraud,OH,60+,Male,619,472.93
2018-03-21,Bank Fraud,CA,40-49,Female,633,7370.58
2018-03-22,Employment Fraud,PA,40-49,Female,647,1330.77
2018-03-22,Bank Fraud,NY,40-49,Male,644,2104.31
2018-03-23,Bank Fraud,IL,60+,Male,626,2824.98
2018-03-25,Credit Card Fraud,NY,30-39,Male,622,3124.45
2018-03-26,Employment Fraud,NY,30-39,Male,634,827.2
2018-03-26,Phone or Utilities Fraud,FL,60+,Male,642,1750.39
2018-03-27,Credit Card Fraud,CA,18-29,Male,642,5355.18
2018-03-27,Government Documents or Benefits Fraud,GA,30-39,Male,636,513.84
2018-03-30,Government Documents or Benefits Fraud,TX,60+,Female,645,3797.39
2018-04-01,Credit Card Fraud,PA,30-39,Female,662,1966.69
2018-04-02,Credit Card Fraud,PA,40-49,Female,634,3223.17
2018-04-02,Bank Fraud,CA,18-29,Male,625,2811.72
2018-04-03,Loan or Lease Fraud,MI,30-39,Male,653,701.7
2018-04-05,Tax-Related Fraud,NY,30-39,Female,620,6443.65
2018-04-06,Bank Fraud,NY,40-49,Male,638,1367.0
2018-04-07,Employment Fraud,NC,50-59,Male,634,1812.09
2018-04-09,Bank Fraud,CA,40-49,Female,629,370.6
2018-04-10,Credit Card Fraud,MI,40-49,Female,614,5759.81
2018-04-11,Credit Card Fraud,TX,50-59,Female,650,1604.68
2018-04-11,Bank Fraud,NY,18-29,Female,627,865.7
2018-04-13,Bank Fraud,FL,50-59,Male,630,1887.8
2018-04-14,Bank Fraud,TX,50-59,Female,634,6699.55
2018-04-16,Loan or Lease Fraud,GA,50-59,Female,643,1957.95
2018-04-17,Government Documents or Benefits Fraud,FL,18-29,Female,629,3283.45
2018-04-17,Tax-Related Fraud,OH,30-39,Female,641,2527.21
2018-04-19,Phone or Utilities Fraud,FL,50-59,Female,643,2018.49
2018-04-19,Bank Fraud,IL,30-39,Male,646,20002.32
2018-04-20,Bank Fraud,FL,60+,Male,628,2257.63
2018-04-20,Phone or Utilities Fraud,NY,40-49,Female,631,484.92
2018-04-21,Tax-Related Fraud,CA,50-59,Male,648,921.42
2018-04-21,Employment Fraud,FL,30-39,Male,648,5471.1
2018-04-21,Bank Fraud,FL,30-39,Female,644,1449.4
2018-04-23,Loan or Lease Fraud,IL,18-29,Male,635,2390.74
2018-04-25,Phone or Utilities Fraud,NC,40-49,Female,639,468.0
2018-04-26,Bank Fraud,OH,50-59,Female,622,1290.96
2018-04-26,Phone or Utilities Fraud,OH,50-59,Male,631,6220.75
2018-04-27,Phone or Utilities Fraud,NC,30-39,Female,630,2651.48
2018-04-30,Loan or Lease Fraud,TX,30-39,Female,622,946.75
2018-05-02,Government Documents or Benefits Fraud,MI,40-49,Male,645,
2018-05-04,Credit Card Fraud,CA,30-39,Female,628,4834.17
2018-05-04,Loan or Lease Fraud,TX,50-59,Female,627,1555.15
2018-05-05,Credit Card Fraud,NY,18-29,Male,636,6089.75
2018-05-05,Employment Fraud,IL,30-39,Female,637,589.98
2018-05-06,Credit Card Fraud,CA,18-29,Female,640,1001.55
2018-05-06,Phone or Utilities Fraud,TX,30-39,Female,625,16152.09
2018-05-06,Government Documents or Benefits Fraud,MI,18-29,Male,629,
2018-05-07,Credit Card Fraud,GA,30-39,Female,641,2305.07
2018-05-07,Government Documents or Benefits Fraud,TX,30-39,Male,632,31896.32
2018-05-08,Bank Fraud,GA,40-49,Male,616,627.68
2018-05-09,Tax-Related Fraud,NY,40-49,Female,633,2872.18
2018-05-09,Employment Fraud,CA,18-29,Male,632,344.8
2018-05-11,Credit Card Fraud,FL,18-29,Male,644,3719.98
2018-05-13,Phone or Utilities Fraud,IL,60+,Female,631,197.72
2018-05-14,Phone or Utilities Fraud,GA,50-59,Male,624,7784.03
2018-05-14,Tax-Related Fraud,NY,50-59,Female,658,1168.57
2018-05-15,Credit Card Fraud,CA,40-49,Female,619,1249.61
2018-05-16,Loan or Lease Fraud,GA,30-39,Male,615,1734.08
2018-05-16,Credit Card Fraud,CA,40-49,Male,652,2549.46
2018-05-17,Bank Fraud,PA,50-59,Female,630,345.83
2018-05-20,Credit Card Fraud,OH,18-29,Female,629,2045.89
2018-05-24,Employment Fraud,NY,18-29,Female,623,627.16
2018-05-24,Credit Card Fraud,FL,30-39,Female,644,4277.68
2018-05-24,Tax-Related Fraud,CA,40-49,Male,617,4135.32
2018-05-25,Bank Fraud,NY,30-39,Female,620,12336.83
2018-05-28,Credit Card Fraud,TX,30-39,Female,638,
2018-05-29,Loan or Lease Fraud,TX,18-29,Male,632,7474.09
2018-05-30,Phone or Utilities Fraud,CA,18-29,Female,642,5173.36
2018-05-30,Bank Fraud,TX,50-59,Male,622,1444.47
2018-05-30,Bank Fraud,NY,60+,Male,635,3038.58
2018-05-30,Government Documents or Benefits Fraud,CA,50-59,Female,626,380.2
2018-05-30,Credit Card Fraud,NY,30-39,Male,644,4191.61
2018-05-31,Credit Card Fraud,TX,40-49,Male,629,435.12
2018-05-31,Bank Fraud,FL,18-29,Female,616,4464.36
2018-05-31,Credit Card Fraud,FL,18-29,Male,641,4073.37
2018-05-31,Employment Fraud,MI,40-49,Male,625,
2018-06-01,Bank Fraud,OH,50-59,Female,620,1950.13
2018-06-02,Bank Fraud,PA,40-49,Male,612,961.69
2018-06-03,Phone or Utilities Fraud,NY,18-29,Male,615,9889.12
2018-06-03,Credit Card Fraud,NY,30-39,Male,617,4768.28
2018-06-04,Loan or Lease Fraud,PA,40-49,Female,610,7235.47
2018-06-09,Bank Fraud,CA,18-29,Female,610,3039.0
2018-06-11,Bank Fraud,FL,50-59,Female,616,1304.39
2018-06-11,Credit Card Fraud,PA,18-29,Female,617,1319.67
2018-06-11,Government Documents or Benefits Fraud,CA,40-49,Male,613,12751.21
2018-06-11,Phone or Utilities Fraud,NY,50-59,Female,606,17092.23
2018-06-11,Phone or Utilities Fraud,OH,30-39,Female,627,520.55
2018-06-12,Credit Card Fraud,TX,60+,Female,636,1288.56
2018-06-13,Phone or Utilities Fraud,TX,30-39,Male,618,1049.87
2018-06-14,Bank Fraud,FL,40-49,Male,613,9161.88
2018-06-14,Bank Fraud,CA,40-49,Male,615,967.23
2018-06-14,Government Documents or Benefits Fraud,FL,60+,Female,617,340.03
2018-06-15,Government Documents or Benefits Fraud,NC,30-39,Female,619,
2018-06-15,Bank Fraud,IL,40-49,Male,624,4208.92
2018-06-16,Loan or Lease Fraud,IL,18-29,Female,634,10995.48
2018-06-17,Loan or Lease Fraud,CA,40-49,Female,611,8523.55
2018-06-19,Employment Fraud,NY,40-49,Female,619,11087.87
2018-06-21,Tax-Related Fraud,OH,50-59,Female,623,15331.07
2018-06-21,Employment Fraud,TX,40-49,Female,598,4115.64
2018-06-22,Loan or Lease Fraud,TX,30-39,Female,628,
2018-06-22,Bank Fraud,CA,50-59,Male,622,1308.83
2018-06-24,Credit Card Fraud,IL,18-29,Male,625,1146.97
2018-06-26,Loan or Lease Fraud,FL,50-59,Female,624,1983.05
2018-06-26,Government Documents or Benefits Fraud,CA,18-29,Female,615,7239.49
2018-06-27,Credit Card Fraud,TX,18-29,Female,617,4896.77
2018-06-28,Employment Fraud,TX,60+,Female,618,12421.3
2018-07-01,Government Documents or Benefits Fraud,FL,40-49,Male,612,5048.63
2018-07-01,Credit Card Fraud,CA,50-59,Female,614,19420.38
2018-07-02,Bank Fraud,GA,30-39,Female,620,474.93
2018-07-04,Bank Fraud,CA,40-49,Male,627,2332.03
2018-07-04,Phone or Utilities Fraud,CA,40-49,Male,605,2709.26
2018-07-04,Loan or Lease Fraud,FL,40-49,Male,623,3038.01
2018-07-05,Phone or Utilities Fraud,IL,30-39,Female,612,692.77
2018-07-05,Phone or Utilities Fraud,NY,30-39,Female,590,1469.48
2018-07-07,Tax-Related Fraud,OH,50-59,Female,623,3247.37
2018-07-08,Phone or Utilities Fraud,CA,18-29,Female,608,3696.67
2018-07-10,Bank Fraud,NY,30-39,Male,617,3169.74
2018-07-11,Government Documents or Benefits Fraud,IL,30-39,Female,612,1885.65
2018-07-12,Phone or Utilities Fraud,NC,30-39,Other,605,1316.33
2018-07-15,Phone or Utilities Fraud,CA,18-29,Female,621,1127.63
2018-07-15,Phone or Utilities Fraud,NY,40-49,Male,611,2643.47
2018-07-16,Employment Fraud,MI,30-39,Male,624,3003.93
2018-07-16,Bank Fraud,CA,18-29,Female,598,1974.97
2018-07-17,Phone or Utilities Fraud,CA,30-39,Male,610,2854.5
2018-07-19,Credit Card Fraud,CA,40-49,Female,622,1121.59
2018-07-19,Loan or Lease Fraud,TX,30-39,Female,615,764.84
2018-07-20,Government Documents or Benefits Fraud,NY,30-39,Female,625,15943.19
2018-07-20,Loan or Lease Fraud,OH,40-49,Male,618,2208.27
2018-07-20,Credit Card Fraud,IL,18-29,Male,606,1975.38
2018-07-23,Credit Card Fraud,NC,40-49,Male,626,2199.76
2018-07-24,Phone or Utilities Fraud,IL,40-49,Female,611,585.95
2018-07-24,Credit Card Fraud,FL,50-59,Male,622,1234.74
2018-07-25,Tax-Related Fraud,NY,18-29,Female,617,6646.08
2018-07-27,Loan or Lease Fraud,IL,50-59,Male,617,2631.79
2018-07-29,Employment Fraud,NC,40-49,Female,609,5156.05
2018-07-31,Credit Card Fraud,CA,30-39,Female,611,920.09
2018-07-31,Credit Card Fraud,CA,30-39,Male,613,1021.66
2018-08-01,Credit Card Fraud,NC,50-59,Female,606,1737.31
2018-08-02,Credit Card Fraud,PA,60+,Female,613,7480.32
2018-08-06,Government Documents or Benefits Fraud,TX,18-29,Female,611,2439.21
2018-08-06,Phone or Utilities Fraud,FL,18-29,Female,590,1850.98
2018-08-06,Loan or Lease Fraud,FL,30-39,Female,601,3180.45
2018-08-08,Credit Card Fraud,NY,40-49,Female,596,5114.2
2018-08-08,Phone or Utilities Fraud,GA,60+,Male,601,652.93
2018-08-08,Credit Card Fraud,CA,30-39,Male,600,2984.0
2018-08-10,Phone or Utilities Fraud,CA,30-39,Male,609,1577.24
2018-08-14,Government Documents or Benefits Fraud,MI,30-39,Male,602,2140.25
2018-08-15,Phone or Utilities Fraud,IL,40-49,Female,601,
2018-08-16,Bank Fraud,FL,40-49,Female,625,5014.03
2018-08-16,Government Documents or Benefits Fraud,CA,18-29,Male,604,2486.04
2018-08-16,Employment Fraud,FL,18-29,Female,611,22500.45
2018-08-17,Bank Fraud,TX,50-59,Female,610,7443.18
2018-08-18,Credit Card Fraud,PA,40-49,Female,585,
2018-08-19,Government Documents or Benefits Fraud,NY,50-59,Male,600,1059.24
2018-08-20,Credit Card Fraud,CA,18-29,Female,608,13102.9
2018-08-20,Employment Fraud,MI,40-49,Female,620,474.71
2018-08-20,Bank Fraud,CA,50-59,Female,601,4578.78
2018-08-23,Credit Card Fraud,TX,30-39,Female,590,
2018-08-24,Phone or Utilities Fraud,TX,40-49,Female,600,2371.08
2018-08-25,Credit Card Fraud,IL,18-29,Male,598,6797.66
2018-08-26,Employment Fraud,TX,40-49,Female,615,2210.6
2018-08-28,Bank Fraud,FL,30-39,Male,599,1565.23
2018-08-28,Phone or Utilities Fraud,TX,18-29,Male,615,4668.26
2018-08-30,Bank Fraud,FL,30-39,Female,612,1989.37
2018-08-30,Bank Fraud,CA,50-59,Female,599,5734.14
2018-08-30,Phone or Utilities Fraud,FL,30-39,Female,591,1998.56
2018-09-03,Credit Card Fraud,CA,60+,Male,578,5985.67
2018-09-03,Credit Card Fraud,NY,60+,Male,600,546.16
2018-09-05,Employment Fraud,OH,60+,Male,592,985.8
2018-09-09,Loan or Lease Fraud,CA,30-39,Female,592,2352.3
2018-09-11,Bank Fraud,FL,40-49,Female,603,12441.31
2018-09-12,Government Documents or Benefits Fraud,NY,30-39,Male,589,1989.64
2018-09-12,Government Documents or Benefits Fraud,CA,50-59,Female,605,1243.7
2018-09-13,Government Documents or Benefits Fraud,PA,40-49,Male,591,1154.18
2018-09-14,Credit Card Fraud,FL,40-49,Male,594,5949.62
2018-09-14,Credit Card Fraud,PA,60+,Female,584,7714.09
2018-09-15,Phone or Utilities Fraud,TX,30-39,Female,602,7894.23
2018-09-15,Credit Card Fraud,OH,40-49,Female,616,3654.06
2018-09-17,Credit Card Fraud,OH,40-49,Female,582,12305.33
2018-09-19,Credit Card Fraud,CA,18-29,Male,601,4557.87
2018-09-19,Loan or Lease Fraud,NC,40-49,Male,597,975.64
2018-09-20,Government Documents or Benefits Fraud,CA,50-59,Female,592,1034.27
2018-09-21,Credit Card Fraud,CA,30-39,Female,613,4132.98
2018-09-21,Loan or Lease Fraud,FL,40-49,Female,585,
2018-09-21,Government Documents or Benefits Fraud,TX,18-29,Male,589,
2018-09-21,Credit Card Fraud,MI,60+,Male,599,5417.45
2018-09-21,Bank Fraud,FL,30-39,Female,607,25573.29
2018-09-22,Bank Fraud,GA,30-39,Male,612,2337.31
2018-09-22,Government Documents or Benefits Fraud,CA,60+,Male,606,3275.36
2018-09-24,Credit Card Fraud,FL,18-29,Female,608,982.46
2018-09-24,Bank Fraud,NY,60+,Male,597,3643.7
2018-09-25,Loan or Lease Fraud,NY,40-49,Male,600,4030.86
2018-09-25,Bank Fraud,NY,30-39,Male,608,8042.67
2018-09-25,Credit Card Fraud,NY,18-29,Male,612,2919.62
2018-09-27,Loan or Lease Fraud,TX,50-59,Male,592,7963.91
2018-09-27,Credit Card Fraud,PA,30-39,Female,600,4347.95
2018-09-28,Bank Fraud,IL,40-49,Male,604,6770.06
2018-09-29,Bank Fraud,NY,18-29,Male,589,5674.01
2018-09-29,Bank Fraud,TX,50-59,Female,599,3466.28
2018-09-30,Government Documents or Benefits Fraud,TX,18-29,Male,613,863.45
2018-09-30,Loan or Lease Fraud,PA,50-59,Female,586,1309.83
2018-10-01,Phone or Utilities Fraud,CA,30-39,Female,590,898.32
2018-10-01,Bank Fraud,GA,30-39,Female,585,13010.29
2018-10-02,Phone or Utilities Fraud,CA,30-39,Male,584,3850.74
2018-10-08,Loan or Lease Fraud,PA,50-59,Female,608,3664.92
2018-10-09,Loan or Lease Fraud,TX,40-49,Female,607,2264.76
2018-10-10,Phone or Utilities Fraud,CA,50-59,Female,610,3168.35
2018-10-11,Phone or Utilities Fraud,PA,18-29,Male,589,1198.0
2018-10-11,Credit Card Fraud,CA,50-59,Female,609,4887.78
2018-10-12,Bank Fraud,CA,30-39,Female,618,2103.1
2018-10-12,Tax-Related Fraud,PA,30-39,Male,596,1900.01
2018-10-12,Phone or Utilities Fraud,NY,30-39,Male,600,2229.87
2018-10-13,Bank Fraud,GA,50-59,Female,610,2140.75
2018-10-13,Credit Card Fraud,GA,30-39,Male,606,776.4
2018-10-14,Credit Card Fraud,CA,50-59,Female,619,2699.68
2018-10-15,Credit Card Fraud,GA,60+,Female,570,13073.49
2018-10-15,Credit Card Fraud,NC,40-49,Male,613,1861.47
2018-10-16,Tax-Related Fraud,IL,30-39,Female,591,917.24
2018-10-19,Phone or Utilities Fraud,FL,30-39,Other,600,2980.81
2018-10-19,Credit Card Fraud,CA,18-29,Female,610,
2018-10-20,Bank Fraud,CA,40-49,Female,599,1984.91
2018-10-25,Bank Fraud,NC,18-29,Female,610,537.27
2018-10-25,Credit Card Fraud,NY,60+,Male,597,6188.53
2018-10-26,Credit Card Fraud,TX,40-49,Male,615,49137.61
2018-10-26,Employment Fraud,CA,30-39,Female,593,7081.73
2018-10-27,Credit Card Fraud,TX,50-59,Female,601,2323.8
2018-10-27,Loan or Lease Fraud,FL,30-39,Female,618,10607.01
2018-10-27,Phone or Utilities Fraud,NC,30-39,Male,590,8371.37
2018-10-27,Phone or Utilities Fraud,PA,40-49,Male,593,21266.01
2018-10-28,Bank Fraud,PA,50-59,Female,593,1616.7
2018-10-28,Phone or Utilities Fraud,TX,40-49,Female,612,1725.79
2018-10-29,Loan or Lease Fraud,GA,40-49,Male,593,5014.93
2018-10-29,Bank Fraud,NC,60+,Male,611,3997.06
2018-10-29,Government Documents or Benefits Fraud,FL,30-39,Female,602,2289.3
2018-10-30,Bank Fraud,CA,50-59,Female,609,2889.09
2018-10-30,Credit Card Fraud,TX,50-59,Female,623,
2018-10-31,Bank Fraud,CA,18-29,Female,587,2192.86
2018-11-01,Bank Fraud,CA,18-29,Male,620,3365.04
2018-11-02,Bank Fraud,IL,30-39,Female,607,23885.41
2018-11-04,Loan or Lease Fraud,FL,40-49,Female,603,8624.77
2018-11-05,Credit Card Fraud,FL,18-29,Female,616,1601.53
2018-11-05,Government Documents or Benefits Fraud,NY,60+,Female,593,1147.96
2018-11-06,Phone or Utilities Fraud,FL,18-29,Female,604,1671.37
2018-11-10,Loan or Lease Fraud,IL,30-39,Female,618,2454.3
2018-11-11,Tax-Related Fraud,CA,18-29,Female,596,2021.07
2018-11-14,Loan or Lease Fraud,NC,18-29,Male,601,1159.21
2018-11-14,Bank Fraud,CA,18-29,Male,608,1733.33
2018-11-14,Phone or Utilities Fraud,TX,30-39,Female,609,18027.42
2018-11-14,Phone or Utilities Fraud,NC,30-39,Female,604,3993.84
2018-11-14,Bank Fraud,CA,50-59,Male,593,1087.42
2018-11-15,Loan or Lease Fraud,PA,40-49,Male,599,4968.98
2018-11-15,Loan or Lease Fraud,TX,18-29,Male,613,2401.01
2018-11-15,Employment Fraud,FL,18-29,Male,629,1501.66
2018-11-18,Loan or Lease Fraud,NY,60+,Female,593,378.52
2018-11-20,Phone or Utilities Fraud,NY,30-39,Female,597,3967.68
2018-11-21,Credit Card Fraud,NC,30-39,Male,606,2538.82
2018-11-22,Employment Fraud,FL,30-39,Male,606,19827.68
2018-11-22,Bank Fraud,MI,50-59,Male,601,18654.4
2018-11-24,Employment Fraud,NY,40-49,Female,600,7862.51
2018-11-24,Phone or Utilities Fraud,TX,40-49,Male,607,487.42
2018-11-26,Government Documents or Benefits Fraud,IL,50-59,Male,603,6128.66
2018-11-27,Credit Card Fraud,CA,18-29,Female,613,9007.35
2018-11-27,Credit Card Fraud,NY,60+,Female,616,977.56
2018-11-27,Government Documents or Benefits Fraud,NC,18-29,Other,588,2892.72
2018-11-28,Loan or Lease Fraud,TX,30-39,Male,618,1517.55
2018-11-28,Bank Fraud,TX,30-39,Female,620,34435.6
2018-11-28,Credit Card Fraud,CA,30-39,Female,616,4038.92
2018-11-29,Credit Card Fraud,TX,50-59,Male,590,1137.38
2018-11-29,Employment Fraud,CA,40-49,Male,603,5075.39
2018-11-29,Employment Fraud,TX,50-59,Male,612,11115.53
2018-11-30,Loan or Lease Fraud,NY,50-59,Female,605,878.76
2018-12-01,Bank Fraud,IL,18-29,Female,620,19718.78
2018-12-02,Credit Card Fraud,CA,40-49,Female,621,5339.78
2018-12-03,Government Documents or Benefits Fraud,CA,40-49,Female,626,25373.76
2018-12-03,Credit Card Fraud,CA,50-59,Male,628,4685.06
2018-12-04,Phone or Utilities Fraud,TX,50-59,Female,616,1211.55
2018-12-04,Government Documents or Benefits Fraud,NC,30-39,Female,621,
2018-12-04,Credit Card Fraud,NY,18-29,Male,602,9736.96
2018-12-05,Phone or Utilities Fraud,IL,30-39,Female,625,806.22
2018-12-06,Phone or Utilities Fraud,FL,18-29,Female,603,1192.04
2018-12-06,Phone or Utilities Fraud,CA,40-49,Female,614,2579.15
2018-12-07,Credit Card Fraud,FL,40-49,Female,628,1654.82
2018-12-08,Loan or Lease Fraud,TX,40-49,Female,621,1626.74
2018-12-10,Bank Fraud,OH,18-29,Female,620,12357.84
2018-12-11,Loan or Lease Fraud,CA,18-29,Female,618,107.73
2018-12-11,Government Documents or Benefits Fraud,NC,18-29,Female,616,
2018-12-15,Employment Fraud,OH,40-49,Male,607,4992.49
2018-12-17,Credit Card Fraud,PA,40-49,Female,609,1230.85
2018-12-18,Credit Card Fraud,FL,30-39,Male,601,7544.65
2018-12-18,Employment Fraud,IL,30-39,Female,623,4615.73
2018-12-18,Phone or Utilities Fraud,OH,18-29,Male,621,1299.37
2018-12-19,Bank Fraud,PA,50-59,Female,612,5546.33
2018-12-19,Bank Fraud,CA,40-49,Male,616,2551.06
2018-12-19,Phone or Utilities Fraud,TX,30-39,Female,598,2799.36
2018-12-19,Bank Fraud,FL,50-59,Female,612,885.55
2018-12-20,Employment Fraud,GA,40-49,Female,628,947.48
2018-12-20,Bank Fraud,FL,40-49,Female,632,
2018-12-22,Loan or Lease Fraud,IL,30-39,Male,635,26206.1
2018-12-24,Credit Card Fraud,IL,60+,Male,602,2857.15
2018-12-25,Credit Card Fraud,FL,50-59,Female,636,421.76
2018-12-26,Tax-Related Fraud,NY,50-59,Female,619,5820.05
2018-12-28,Bank Fraud,NC,18-29,Male,616,1032.71
2018-12-28,Government Documents or Benefits Fraud,FL,40-49,Male,617,3705.8
2018-12-29,Bank Fraud,OH,40-49,Male,614,13577.0
2018-12-30,Credit Card Fraud,TX,40-49,Male,617,2250.97
2018-12-30,Credit Card Fraud,NY,40-49,Female,643,84.07
2018-12-31,Credit Card Fraud,TX,60+,Female,607,5089.57
2019-01-01,Government Documents or Benefits Fraud,TX,60+,Female,685,529.04
2019-01-01,Phone or Utilities Fraud,NC,50-59,Male,647,974.04
2019-01-01,Credit Card Fraud,OH,30-39,Male,657,1336.09
2019-01-01,Employment Fraud,CA,50-59,Female,654,
2019-01-02,Government Documents or Benefits Fraud,OH,50-59,Female,651,9260.57
2019-01-02,Phone or Utilities Fraud,TX,40-49,Male,663,990.97
2019-01-04,Phone or Utilities Fraud,NY,30-39,Female,646,1579.46
2019-01-04,Government Documents or Benefits Fraud,CA,30-39,Male,668,595.75
2019-01-04,Employment Fraud,FL,30-39,Male,666,2475.97
2019-01-05,Bank Fraud,MI,60+,Male,665,11384.38
2019-01-05,Government Documents or Benefits Fraud,FL,60+,Other,655,7228.46
2019-01-05,Credit Card Fraud,CA,30-39,Female,652,3810.6
2019-01-06,Credit Card Fraud,CA,30-39,Female,665,1982.32
2019-01-07,Bank Fraud,CA,50-59,Male,657,3795.03
2019-01-07,Bank Fraud,TX,18-29,Male,649,2427.68
2019-01-09,Bank Fraud,CA,30-39,Female,668,4359.2
2019-01-10,Government Documents or Benefits Fraud,NY,18-29,Male,665,5743.87
2019-01-11,Employment Fraud,IL,50-59,Male,678,1472.6
2019-01-12,Phone or Utilities Fraud,NC,50-59,Female,659,7947.82
2019-01-14,Employment Fraud,MI,40-49,Female,648,1069.17
2019-01-14,Loan or Lease Fraud,TX,18-29,Male,670,2049.01
2019-01-17,Credit Card Fraud,NC,40-49,Female,654,3955.36
2019-01-19,Loan or Lease Fraud,TX,40-49,Female,664,5199.0
2019-01-20,Tax-Related Fraud,OH,30-39,Male,651,1217.83
2019-01-20,Phone or Utilities Fraud,MI,18-29,Female,656,504.53
2019-01-20,Bank Fraud,NC,40-49,Female,649,3621.55
2019-01-24,Credit Card Fraud,IL,18-29,Male,646,740.42
2019-01-26,Credit Card Fraud,GA,60+,Male,663,1564.24
2019-01-26,Credit Card Fraud,OH,60+,Male,668,8814.91
2019-01-28,Phone or Utilities Fraud,IL,50-59,Female,667,6476.79
2019-01-28,Phone or Utilities Fraud,CA,50-59,Male,675,1739.0
2019-01-28,Employment Fraud,FL,40-49,Male,648,3540.81
2019-01-29,Credit Card Fraud,CA,50-59,Male,653,845.27
2019-01-30,Government Documents or Benefits Fraud,CA,18-29,Female,668,2417.16
2019-02-02,Loan or Lease Fraud,FL,50-59,Male,670,6942.8
2019-02-02,Phone or Utilities Fraud,CA,50-59,Female,680,482.04
2019-02-05,Phone or Utilities Fraud,CA,40-49,Female,677,6539.76
2019-02-06,Credit Card Fraud,NC,50-59,Male,648,1688.7
2019-02-06,Credit Card Fraud,FL,18-29,Female,675,2353.28
2019-02-08,Employment Fraud,PA,50-59,Female,692,1367.0
2019-02-08,Bank Fraud,FL,30-39,Male,675,1334.76
2019-02-10,Credit Card Fraud,IL,30-39,Male,671,1883.92
